Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Anarhichas,minor,58.75,17.75,1501:487:4,0.04
Anarhichas,minor,58.75,18.25,1501:488:3,0.04
Anarhichas,minor,58.75,18.75,1501:488:4,0.01
Anarhichas,minor,54.75,20.25,1502:140:3,0.01
Anarhichas,minor,54.75,20.75,1502:140:4,0.01
Anarhichas,minor,54.75,21.25,1502:141:3,0.02
Anarhichas,minor,55.25,20.25,1502:350:1,0.04
Anarhichas,minor,55.25,20.75,1502:350:2,0.01
Anarhichas,minor,55.75,20.25,1502:350:3,0.05
Anarhichas,minor,55.75,20.75,1502:350:4,0.02
Anarhichas,minor,55.25,21.25,1502:351:1,0.02
Anarhichas,minor,55.75,21.25,1502:351:3,0.01
Anarhichas,minor,56.25,20.25,1502:360:1,0.05
Anarhichas,minor,56.25,20.75,1502:360:2,0.02
Anarhichas,minor,56.75,20.25,1502:360:3,0.01
Anarhichas,minor,56.75,20.75,1502:360:4,0.06
Anarhichas,minor,56.75,21.25,1502:361:3,0.03
Anarhichas,minor,57.25,20.75,1502:370:2,0.01
Anarhichas,minor,57.25,21.25,1502:371:1,0.03
Anarhichas,minor,57.75,21.25,1502:371:3,0.01
Anarhichas,minor,57.75,21.75,1502:371:4,0.02
Anarhichas,minor,58.75,20.75,1502:380:4,0.01
Anarhichas,minor,58.25,21.25,1502:381:1,0.01
Anarhichas,minor,58.25,21.75,1502:381:2,0.01
Anarhichas,minor,58.75,21.25,1502:381:3,0.01
Anarhichas,minor,58.75,21.75,1502:381:4,0.01
Anarhichas,minor,58.75,22.25,1502:382:3,0.01
Anarhichas,minor,59.25,20.25,1502:390:1,0.01
Anarhichas,minor,59.25,20.75,1502:390:2,0.02
Anarhichas,minor,59.75,20.25,1502:390:3,0.01
Anarhichas,minor,59.25,21.25,1502:391:1,0.03
Anarhichas,minor,59.25,21.75,1502:391:2,0.04
Anarhichas,minor,59.75,21.25,1502:391:3,0.02
Anarhichas,minor,59.75,21.75,1502:391:4,0.02
Anarhichas,minor,59.25,22.25,1502:392:1,0.03
Anarhichas,minor,59.25,22.75,1502:392:2,0.03
Anarhichas,minor,59.75,22.25,1502:392:3,0.01
Anarhichas,minor,59.75,22.75,1502:392:4,0.01
Anarhichas,minor,59.25,23.25,1502:393:1,0.03
Anarhichas,minor,59.25,23.75,1502:393:2,0.02
Anarhichas,minor,59.75,30.25,1503:390:3,0.04
Anarhichas,minor,60.25,0.75,1600:100:2,0.02
Anarhichas,minor,60.25,1.25,1600:101:1,0.06
Anarhichas,minor,60.25,1.75,1600:101:2,0.09
Anarhichas,minor,60.75,1.25,1600:101:3,0.02
Anarhichas,minor,60.75,1.75,1600:101:4,0.04
Anarhichas,minor,60.25,2.25,1600:102:1,0.12
Anarhichas,minor,60.25,2.75,1600:102:2,0.14
Anarhichas,minor,60.75,2.25,1600:102:3,0.05
Anarhichas,minor,60.75,2.75,1600:102:4,0.1
Anarhichas,minor,61.75,1.75,1600:111:4,0.03
Anarhichas,minor,61.25,2.25,1600:112:1,0.04
Anarhichas,minor,61.25,2.75,1600:112:2,0.15
Anarhichas,minor,61.75,2.25,1600:112:3,0.14
Anarhichas,minor,62.25,0.25,1600:120:1,0.01
