Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Melanostigma,gelatinosum,-76.75,-171.75,5717:361:4,0.01
Melanostigma,gelatinosum,-76.75,-171.25,5717:361:3,0.02
Melanostigma,gelatinosum,-76.75,-170.75,5717:360:4,0.01
Melanostigma,gelatinosum,-76.75,-170.25,5717:360:3,0.01
Melanostigma,gelatinosum,-74.75,-179.75,5717:249:4,0.01
Melanostigma,gelatinosum,-74.75,-179.25,5717:249:3,0.01
Melanostigma,gelatinosum,-74.25,-179.75,5717:249:2,0.01
Melanostigma,gelatinosum,-74.25,-179.25,5717:249:1,0.01
Melanostigma,gelatinosum,-74.75,-178.75,5717:248:4,0.01
Melanostigma,gelatinosum,-74.75,-178.25,5717:248:3,0.01
Melanostigma,gelatinosum,-74.25,-178.75,5717:248:2,0.01
Melanostigma,gelatinosum,-74.25,-178.25,5717:248:1,0.01
Melanostigma,gelatinosum,-74.75,-177.75,5717:247:4,0.01
Melanostigma,gelatinosum,-74.75,-177.25,5717:247:3,0.01
Melanostigma,gelatinosum,-73.75,-179.75,5717:239:4,0.01
Melanostigma,gelatinosum,-73.75,-179.25,5717:239:3,0.01
Melanostigma,gelatinosum,-73.75,-178.75,5717:238:4,0.01
Melanostigma,gelatinosum,-73.75,-178.25,5717:238:3,0.01
Melanostigma,gelatinosum,-77.75,-169.75,5716:479:4,0.03
Melanostigma,gelatinosum,-77.75,-169.25,5716:479:3,0.03
Melanostigma,gelatinosum,-77.25,-169.75,5716:479:2,0.03
Melanostigma,gelatinosum,-77.25,-169.25,5716:479:1,0.03
Melanostigma,gelatinosum,-77.75,-168.75,5716:478:4,0.03
Melanostigma,gelatinosum,-77.75,-168.25,5716:478:3,0.03
Melanostigma,gelatinosum,-77.25,-168.75,5716:478:2,0.03
Melanostigma,gelatinosum,-77.25,-168.25,5716:478:1,0.03
Melanostigma,gelatinosum,-77.75,-167.75,5716:477:4,0.03
Melanostigma,gelatinosum,-77.75,-167.25,5716:477:3,0.03
Melanostigma,gelatinosum,-77.25,-167.75,5716:477:2,0.03
Melanostigma,gelatinosum,-77.25,-167.25,5716:477:1,0.03
Melanostigma,gelatinosum,-77.75,-166.75,5716:476:4,0.03
Melanostigma,gelatinosum,-77.75,-166.25,5716:476:3,0.03
