Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Gasterosteus,aculeatus,67.75,-167.25,7616:477:3,0.1
Gasterosteus,aculeatus,67.25,-167.75,7616:477:2,0.1
Gasterosteus,aculeatus,67.25,-167.25,7616:477:1,0.11
Gasterosteus,aculeatus,67.75,-166.75,7616:476:4,0.11
Gasterosteus,aculeatus,67.75,-166.25,7616:476:3,0.13
Gasterosteus,aculeatus,67.25,-166.75,7616:476:2,0.11
Gasterosteus,aculeatus,67.25,-166.25,7616:476:1,0.12
Gasterosteus,aculeatus,67.75,-165.75,7616:475:4,0.16
Gasterosteus,aculeatus,67.25,-165.75,7616:475:2,0.13
Gasterosteus,aculeatus,67.25,-165.25,7616:475:1,0.14
Gasterosteus,aculeatus,66.75,-169.75,7616:469:4,0.1
Gasterosteus,aculeatus,66.75,-169.25,7616:469:3,0.11
Gasterosteus,aculeatus,66.25,-169.75,7616:469:2,0.1
Gasterosteus,aculeatus,66.25,-169.25,7616:469:1,0.11
Gasterosteus,aculeatus,66.75,-168.75,7616:468:4,0.13
Gasterosteus,aculeatus,66.75,-168.25,7616:468:3,0.14
Gasterosteus,aculeatus,66.25,-168.75,7616:468:2,0.14
Gasterosteus,aculeatus,66.25,-168.25,7616:468:1,0.16
Gasterosteus,aculeatus,66.75,-167.75,7616:467:4,0.14
Gasterosteus,aculeatus,66.75,-167.25,7616:467:3,0.14
Gasterosteus,aculeatus,66.25,-167.75,7616:467:2,0.17
Gasterosteus,aculeatus,66.25,-167.25,7616:467:1,0.18
Gasterosteus,aculeatus,66.75,-166.75,7616:466:4,0.14
Gasterosteus,aculeatus,66.75,-166.25,7616:466:3,0.15
Gasterosteus,aculeatus,66.25,-166.75,7616:466:2,0.18
Gasterosteus,aculeatus,66.25,-166.25,7616:466:1,0.19
Gasterosteus,aculeatus,66.75,-165.75,7616:465:4,0.14
Gasterosteus,aculeatus,66.75,-165.25,7616:465:3,0.15
Gasterosteus,aculeatus,65.75,-169.75,7616:459:4,0.14
Gasterosteus,aculeatus,65.75,-169.25,7616:459:3,0.14
Gasterosteus,aculeatus,65.25,-169.75,7616:459:2,0.14
Gasterosteus,aculeatus,65.25,-169.25,7616:459:1,0.15
Gasterosteus,aculeatus,65.75,-168.75,7616:458:4,0.16
