Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Bathymaster,signatus,37.75,123.75,1312:373:4,0.19
Bathymaster,signatus,37.25,124.25,1312:374:1,0.16
Bathymaster,signatus,38.25,120.25,1312:380:1,0.03
Bathymaster,signatus,38.25,120.75,1312:380:2,0.04
Bathymaster,signatus,38.75,120.25,1312:380:3,0.05
Bathymaster,signatus,38.75,120.75,1312:380:4,0.12
Bathymaster,signatus,38.25,121.25,1312:381:1,0.06
Bathymaster,signatus,38.25,121.75,1312:381:2,0.12
Bathymaster,signatus,38.25,122.25,1312:382:1,0.14
Bathymaster,signatus,38.25,122.75,1312:382:2,0.14
Bathymaster,signatus,38.75,122.75,1312:382:4,0.14
Bathymaster,signatus,38.25,123.25,1312:383:1,0.16
Bathymaster,signatus,38.25,123.75,1312:383:2,0.19
Bathymaster,signatus,38.75,123.25,1312:383:3,0.14
Bathymaster,signatus,38.75,123.75,1312:383:4,0.13
Bathymaster,signatus,38.75,124.25,1312:384:3,0.19
Bathymaster,signatus,39.25,120.25,1312:390:1,0.02
Bathymaster,signatus,39.25,120.75,1312:390:2,0.04
Bathymaster,signatus,39.75,120.25,1312:390:3,0.02
Bathymaster,signatus,39.75,120.75,1312:390:4,0.06
Bathymaster,signatus,39.25,121.25,1312:391:1,0.08
Bathymaster,signatus,39.75,121.25,1312:391:3,0.1
Bathymaster,signatus,39.25,123.25,1312:393:1,0.17
Bathymaster,signatus,35.75,125.25,1312:455:3,0.19
Bathymaster,signatus,35.25,126.75,1312:456:2,0.01
Bathymaster,signatus,35.25,128.25,1312:458:1,0.01
Bathymaster,signatus,35.25,128.75,1312:458:2,0.08
Bathymaster,signatus,35.25,129.25,1312:459:1,0.01
Bathymaster,signatus,35.75,129.25,1312:459:3,0.08
Bathymaster,signatus,35.75,129.75,1312:459:4,0.04
Bathymaster,signatus,36.25,125.25,1312:465:1,0.17
Bathymaster,signatus,36.75,126.75,1312:466:4,0.17
Bathymaster,signatus,36.25,129.25,1312:469:1,0.12
Bathymaster,signatus,36.25,129.75,1312:469:2,0.1
Bathymaster,signatus,36.75,129.25,1312:469:3,0.16
Bathymaster,signatus,36.75,129.75,1312:469:4,0.11
Bathymaster,signatus,37.25,126.75,1312:476:2,0.18
Bathymaster,signatus,37.75,126.25,1312:476:3,0.05
Bathymaster,signatus,37.75,126.75,1312:476:4,0.02
Bathymaster,signatus,37.25,129.25,1312:479:1,0.17
Bathymaster,signatus,37.25,129.75,1312:479:2,0.12
Bathymaster,signatus,37.75,129.25,1312:479:3,0.18
Bathymaster,signatus,37.75,129.75,1312:479:4,0.12
Bathymaster,signatus,38.25,125.25,1312:485:1,0.07
Bathymaster,signatus,38.25,125.75,1312:485:2,0.02
Bathymaster,signatus,38.75,125.75,1312:485:4,0.01
Bathymaster,signatus,38.25,128.25,1312:488:1,0.02
Bathymaster,signatus,39.75,125.75,1312:495:4,0.02
Bathymaster,signatus,35.75,130.25,1313:350:3,0.03
Bathymaster,signatus,35.75,130.75,1313:350:4,0.03
Bathymaster,signatus,35.75,131.25,1313:351:3,0.02
Bathymaster,signatus,35.75,131.75,1313:351:4,0.02
Bathymaster,signatus,35.75,133.75,1313:353:4,0.01
Bathymaster,signatus,35.75,134.25,1313:354:3,0.01
Bathymaster,signatus,35.75,134.75,1313:354:4,0.02
Bathymaster,signatus,36.25,130.25,1313:360:1,0.03
Bathymaster,signatus,36.75,130.25,1313:360:3,0.04
Bathymaster,signatus,36.25,132.25,1313:362:1,0.03
Bathymaster,signatus,36.25,132.75,1313:362:2,0.01
Bathymaster,signatus,36.75,132.75,1313:362:4,0.04
Bathymaster,signatus,36.25,133.25,1313:363:1,0.01
Bathymaster,signatus,36.25,133.75,1313:363:2,0.02
Bathymaster,signatus,36.75,133.25,1313:363:3,0.03
Bathymaster,signatus,36.75,133.75,1313:363:4,0.03
Bathymaster,signatus,36.25,134.25,1313:364:1,0.03
Bathymaster,signatus,36.25,134.75,1313:364:2,0.03
Bathymaster,signatus,36.75,134.25,1313:364:3,0.03
Bathymaster,signatus,36.75,134.75,1313:364:4,0.03
Bathymaster,signatus,37.25,130.75,1313:370:2,0.07
Bathymaster,signatus,37.75,130.75,1313:370:4,0.08
Bathymaster,signatus,37.25,131.75,1313:371:2,0.07
Bathymaster,signatus,37.25,132.25,1313:372:1,0.06
Bathymaster,signatus,37.25,132.75,1313:372:2,0.05
Bathymaster,signatus,37.75,132.75,1313:372:4,0.04
Bathymaster,signatus,37.25,133.25,1313:373:1,0.04
Bathymaster,signatus,37.25,133.75,1313:373:2,0.03
Bathymaster,signatus,37.75,133.25,1313:373:3,0.04
Bathymaster,signatus,37.75,133.75,1313:373:4,0.03
Bathymaster,signatus,37.25,134.75,1313:374:2,0.01
Bathymaster,signatus,37.75,134.25,1313:374:3,0.03
Bathymaster,signatus,38.25,131.25,1313:381:1,0.04
Bathymaster,signatus,38.25,131.75,1313:381:2,0.03
Bathymaster,signatus,38.25,133.75,1313:383:2,0.03
Bathymaster,signatus,38.75,133.75,1313:383:4,0.01
Bathymaster,signatus,38.25,134.25,1313:384:1,0.03
Bathymaster,signatus,38.75,134.25,1313:384:3,0.04
Bathymaster,signatus,39.25,133.75,1313:393:2,0.04
Bathymaster,signatus,39.75,133.25,1313:393:3,0.01
Bathymaster,signatus,39.75,133.75,1313:393:4,0.06
Bathymaster,signatus,39.25,134.25,1313:394:1,0.05
Bathymaster,signatus,39.25,134.75,1313:394:2,0.05
Bathymaster,signatus,39.75,134.25,1313:394:3,0.05
Bathymaster,signatus,39.75,134.75,1313:394:4,0.04
Bathymaster,signatus,35.75,135.25,1313:455:3,0.02
Bathymaster,signatus,35.75,135.75,1313:455:4,0.02
Bathymaster,signatus,36.25,135.25,1313:465:1,0.02
Bathymaster,signatus,36.25,135.75,1313:465:2,0.03
Bathymaster,signatus,36.75,135.25,1313:465:3,0.01
Bathymaster,signatus,36.75,135.75,1313:465:4,0.03
Bathymaster,signatus,36.25,136.25,1313:466:1,0.03
Bathymaster,signatus,36.75,136.25,1313:466:3,0.04
Bathymaster,signatus,36.75,136.75,1313:466:4,0.04
Bathymaster,signatus,36.75,137.25,1313:467:3,0.03
Bathymaster,signatus,37.25,135.25,1313:475:1,0.02
Bathymaster,signatus,37.25,135.75,1313:475:2,0.02
Bathymaster,signatus,37.25,136.25,1313:476:1,0.04
Bathymaster,signatus,37.25,136.75,1313:476:2,0.05
Bathymaster,signatus,37.75,136.25,1313:476:3,0.04
Bathymaster,signatus,37.75,136.75,1313:476:4,0.05
Bathymaster,signatus,37.25,137.25,1313:477:1,0.05
Bathymaster,signatus,37.25,137.75,1313:477:2,0.06
Bathymaster,signatus,37.75,137.25,1313:477:3,0.05
Bathymaster,signatus,37.75,137.75,1313:477:4,0.06
Bathymaster,signatus,37.25,138.25,1313:478:1,0.1
Bathymaster,signatus,37.25,138.75,1313:478:2,0.06
Bathymaster,signatus,37.75,138.25,1313:478:3,0.1
Bathymaster,signatus,37.75,138.75,1313:478:4,0.1
Bathymaster,signatus,37.75,139.25,1313:479:3,0.1
Bathymaster,signatus,38.25,136.75,1313:486:2,0.04
Bathymaster,signatus,38.75,136.75,1313:486:4,0.03
Bathymaster,signatus,38.25,137.25,1313:487:1,0.05
Bathymaster,signatus,38.75,137.25,1313:487:3,0.04
Bathymaster,signatus,38.25,138.25,1313:488:1,0.09
Bathymaster,signatus,38.25,138.75,1313:488:2,0.1
Bathymaster,signatus,38.75,138.25,1313:488:3,0.05
Bathymaster,signatus,38.75,138.75,1313:488:4,0.06
Bathymaster,signatus,38.25,139.25,1313:489:1,0.13
Bathymaster,signatus,38.75,139.25,1313:489:3,0.11
Bathymaster,signatus,38.75,139.75,1313:489:4,0.15
Bathymaster,signatus,39.25,135.25,1313:495:1,0.05
Bathymaster,signatus,39.25,135.75,1313:495:2,0.05
Bathymaster,signatus,39.75,135.25,1313:495:3,0.07
Bathymaster,signatus,39.75,135.75,1313:495:4,0.04
Bathymaster,signatus,39.75,136.25,1313:496:3,0.02
Bathymaster,signatus,39.25,138.75,1313:498:2,0.05
Bathymaster,signatus,39.75,138.75,1313:498:4,0.03
Bathymaster,signatus,39.25,139.25,1313:499:1,0.08
Bathymaster,signatus,39.25,139.75,1313:499:2,0.14
Bathymaster,signatus,39.75,139.25,1313:499:3,0.06
Bathymaster,signatus,39.75,139.75,1313:499:4,0.14
Bathymaster,signatus,36.25,140.75,1314:360:2,0.01
Bathymaster,signatus,36.75,140.75,1314:360:4,0.04
Bathymaster,signatus,36.75,141.25,1314:361:3,0.03
Bathymaster,signatus,36.75,141.75,1314:361:4,0.01
Bathymaster,signatus,37.75,140.75,1314:370:4,0.15
Bathymaster,signatus,37.25,141.25,1314:371:1,0.09
Bathymaster,signatus,37.25,141.75,1314:371:2,0.05
Bathymaster,signatus,37.75,141.25,1314:371:3,0.19
Bathymaster,signatus,37.75,141.75,1314:371:4,0.1
Bathymaster,signatus,37.25,142.25,1314:372:1,0.01
Bathymaster,signatus,37.75,142.25,1314:372:3,0.05
Bathymaster,signatus,38.25,141.75,1314:381:2,0.15
Bathymaster,signatus,38.75,141.25,1314:381:3,0.09
Bathymaster,signatus,38.75,141.75,1314:381:4,0.17
Bathymaster,signatus,38.25,142.25,1314:382:1,0.1
Bathymaster,signatus,38.75,142.25,1314:382:3,0.15
Bathymaster,signatus,39.25,140.25,1314:390:1,0.17
Bathymaster,signatus,39.75,140.25,1314:390:3,0.17
Bathymaster,signatus,39.25,141.75,1314:391:2,0.19
Bathymaster,signatus,39.25,142.25,1314:392:1,0.19
Bathymaster,signatus,39.75,142.75,1314:392:4,0.08
Bathymaster,signatus,40.25,120.25,1412:100:1,0.1
Bathymaster,signatus,40.25,120.75,1412:100:2,0.13
Bathymaster,signatus,40.25,121.25,1412:101:1,0.18
Bathymaster,signatus,41.25,121.75,1412:111:2,0.01
Bathymaster,signatus,40.25,129.75,1412:209:2,0.05
Bathymaster,signatus,40.25,133.75,1413:103:2,0.01
Bathymaster,signatus,40.25,134.25,1413:104:1,0.08
Bathymaster,signatus,40.25,134.75,1413:104:2,0.02
Bathymaster,signatus,42.75,130.75,1413:120:4,0.09
Bathymaster,signatus,42.25,132.25,1413:122:1,0.09
Bathymaster,signatus,42.25,132.75,1413:122:2,0.01
Bathymaster,signatus,40.25,135.25,1413:205:1,0.06
Bathymaster,signatus,40.25,135.75,1413:205:2,0.01
Bathymaster,signatus,40.25,139.75,1413:209:2,0.13
Bathymaster,signatus,40.75,139.75,1413:209:4,0.12
Bathymaster,signatus,41.25,139.75,1413:219:2,0.09
Bathymaster,signatus,41.75,139.25,1413:219:3,0.09
Bathymaster,signatus,41.75,139.75,1413:219:4,0.11
Bathymaster,signatus,42.25,139.25,1413:229:1,0.08
Bathymaster,signatus,42.25,139.75,1413:229:2,0.15
Bathymaster,signatus,42.75,139.75,1413:229:4,0.09
Bathymaster,signatus,43.25,139.75,1413:239:2,0.02
Bathymaster,signatus,43.75,139.75,1413:239:4,0.04
Bathymaster,signatus,44.25,139.25,1413:249:1,0.05
Bathymaster,signatus,44.25,139.75,1413:249:2,0.09
Bathymaster,signatus,44.75,139.75,1413:249:4,0.14
Bathymaster,signatus,45.25,139.75,1413:459:2,0.12
Bathymaster,signatus,45.75,139.75,1413:459:4,0.18
Bathymaster,signatus,40.25,140.25,1414:100:1,0.16
Bathymaster,signatus,40.75,140.25,1414:100:3,0.15
Bathymaster,signatus,40.75,140.75,1414:100:4,0.18
Bathymaster,signatus,40.25,142.75,1414:102:2,0.08
Bathymaster,signatus,41.25,140.25,1414:110:1,0.13
Bathymaster,signatus,41.25,140.75,1414:110:2,0.17
Bathymaster,signatus,41.25,142.25,1414:112:1,0.05
Bathymaster,signatus,43.25,140.25,1414:130:1,0.16
